Unnamed: 0,index,submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,Correct/incorrect,submission_idstr,problem_idstr,test_path,sum_path,code,summary
13854,6483,s441763398,p00001,u354711917,1422401701,C++,C++,cpp,Accepted,0.0,1196.0,1240,4/4,1,s441763398,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s441763398.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include <algorithm>
#include <bitset>
#include <cctype>
#include <cfloat>
#include <climits>
#include <cmath>
#include <complex>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <ctime>
#include <fstream>
#include <functional>
#include <iomanip>
#include <iostream>
#include <list>
#include <map>
#include <numeric>
#include <queue>
#include <set>
#include <sstream>
#include <stack>
#include <string>
#include <utility>
#include <vector>
#define FOR(x,a,b) for(int x=a;x<b;x++)
#define REP(x,b) for(int x=0;x<b;x++)
#define FORSIZE(x,A) for(int x=0;x<A.size();x++)
#define ITR(x,c) for(__typeof(c.begin()) x=c.begin();x!=c.end();x++)
#define SORT(x) sort(x.begin(),x.end())
#define RSORT(x) sort(x.rbegin(),x.rend())
#define rsort(x,n) sort(x, x+n, greater<int>())
#define REV(x) reverse(x.begin(),x.end())
using namespace std;
typedef long long ll;
inline int toInt(std::string s) {int v; std::istringstream sin(s);sin>>v;return v;}
template<class T> inline std::string toString(T x) {std::ostringstream sout;sout<<x;return sout.str();}

int main( int argc, const char* argv[] )
{
    vector<int> heights(10);
    REP(i, 10) cin >> heights[i];
    RSORT(heights);
    REP(i, 3) cout << heights[i] << endl;
    return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
14063,6692,s102927004,p00001,u313570264,1432286084,C++,C++,cpp,Accepted,0.0,1160.0,313,4/4,1,s102927004,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s102927004.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include <iostream>
using namespace std;
int main(){
	int m[10];
	for(int i=0;i<10;i++) cin >> m[i];
	while(1){
		bool j = true;
		for(int i=0;i<9;i++){
			if(m[i]<m[i+1]){
				int t = m[i];
				m[i] = m[i+1];
				m[i+1] = t;
				j = false;
			}
		}
		if(j) break;
	}
	for(int i=0;i<3;i++) cout << m[i] << endl;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
14522,7151,s488757757,p00001,u011621222,1456916053,C++,C++,cpp,Accepted,0.0,1028.0,447,4/4,1,s488757757,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s488757757.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<stdio.h>

int main()

{
    int height[15],i,j,temp;

    for(i=0;i<10;i++)
        scanf(""%d"",& height[i]);
    for(i=0;i<10;i++)
    {
        for(j=i+1;j<10;j++)
        {
            if(height[i]>height[j]){

                temp=height[j];
                 height[j]=height[i];
                 height[i]=temp;

            }
        }
    }
      for(i=9;i>6;i--)
      {
          printf(""%d\n"",height[i]);

      }
    return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
14007,6636,s468401260,p00001,u002433243,1431496650,C++,C++,cpp,Accepted,0.0,1164.0,476,4/4,1,s468401260,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s468401260.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<iostream>

using namespace std;

//??\?????????
void swap(int *a, int *b){
	int temp = *a;
	*a = *b;
	*b = temp;
}

int main(){
	int str,mt[10];
	int i;
	
	for(i=0;i<10;i++){
		cin >> str;
		mt[i]=str;
	}
	
	// ????????????
	int num = 1;
	while(num<=3){
		str = mt[num-1];
		for(i=num;i<10;i++){
			if(str<mt[i]){
				str = mt[i];
				swap(mt[num-1],mt[i]);
			}
		}
		num++;
	}
	
	cout << mt[0] << ""\n"";
	cout << mt[1] << ""\n"";
	cout << mt[2] << ""\n"";
	
	return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
14324,6953,s215491518,p00001,u702328791,1442471542,C++,C++,cpp,Accepted,0.0,1028.0,209,4/4,1,s215491518,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s215491518.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<stdio.h>
int main(){
int a[10],b=0,c;
for(int i=0;i<10;i++){
scanf(""%d"",&a[i]);
}
for(int i=0;i<3;i++){
for(int j=0;j<10;j++){
if(a[j]>b){
b=a[j];
c=j;
}
}
printf(""%d\n"",b);
b=0;
a[c]=0;
}
return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
13588,6217,s517670939,p00001,u105191136,1551491523,C++,C++,cpp,Accepted,0.0,3140.0,308,4/4,1,s517670939,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s517670939.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include <iostream>
#include <algorithm>
using namespace std;

int Size = 10;

int main(void) {
    int height[Size];
    
    for(int i = 0; i < Size; ++i) {
        cin >> height[i];
    }
    sort(height, height + Size);
    for(int i = 1; i <= 3; ++i) {
        cout << height[Size - i] << endl;
    }
}
","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
13662,6291,s770975946,p00001,u273981871,1409034817,C++,C++,cpp,Accepted,0.0,1220.0,322,4/4,1,s770975946,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s770975946.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include <iostream>
#include <cstdio>
#include <queue>
using namespace std;

int main(void) {
    priority_queue<int> que;
    for(int r = 0; r < 10; r++) {
        int input; cin >> input;
        que.push(input);
    }
    for(int r = 0; r < 3; r++) {
        cout << que.top() << endl; que.pop();
    }
    return(0);
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
13793,6422,s367924941,p00001,u694202139,1417115681,C++,C++,cpp,Accepted,0.0,1160.0,308,4/4,1,s367924941,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s367924941.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<iostream>
using namespace std;
   
int main(void){
   
  int h[10];
  int a = 0;
   

    for(int i=0; i<10; i++){
      cin >> h[i]; 
    }
   
  for(int j=0; j<3; j++){
    for(int i=0; i<10; i++){
        if(h[a]<h[i]) a = i;
    }
    cout << h[a] << endl; 
    h[a] = 0;
  }  
   
  return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
13847,6476,s710133052,p00001,u753085696,1421644628,C++,C++,cpp,Accepted,0.0,1200.0,403,4/4,1,s710133052,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s710133052.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<iostream>
#include<vector>
#include<algorithm>
#include<string>
using namespace std;

int main(){

  std::vector<unsigned int> heights;

  char buf[100];
  for (int i=0; i<10 ; i++){
    std::cin >> buf;
    heights.push_back(atoi(buf));
  }

  std::sort(heights.begin(),heights.end(),std::greater<int>());

  for (int i=0; i<3;i++){
    std::cout << heights[i] << std::endl;
  }

  return 0;
}","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
13548,6177,s823826767,p00001,u873339326,1535596148,C++,C++,cpp,Accepted,0.0,3104.0,285,4/4,1,s823826767,p00001,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00001/s823826767.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00001.txt,"#include<iostream>
using namespace std;
int main() {
	int a[11],b;
	for(int y=0;y<10;y++){
		cin>>a[y];
	}
	for(int y=0;y<10;y++){
		for(int i=y+1;i<10;i++){
			if(a[y]<a[i]){
				b=a[y];
				a[y]=a[i];
				a[i]=b;
			}
		}
	}
	for(int y=0;y<3;y++){
		cout<<a[y]<<endl;
	}
return 0;
}
","Here's the code summary for the ""List of Top 3 Hills"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `get_top_3_hills`

2. **Purpose**:  
   Reads heights of 10 mountains and prints the top 3 highest heights in descending order.

3. **Inputs**:  
   - `heights` (int array): An array of 10 integers representing mountain heights (0 ≤ height ≤ 10,000).

4. **Outputs**:  
   Prints the top 3 highest heights in descending order, one per line.

5. **Key Operations/Logic**:  
   - Reads 10 mountain heights from input.  
   - Sorts the array in descending order.  
   - Prints the first 3 elements of the sorted array.  

6. **Dependencies**:  
   - `<algorithm>` (for sorting in C++)  
   - `<vector>` (optional, if using C++ containers)  

7. **Edge Cases Handled**:  
   - Handles duplicate heights (e.g., two mountains with height 900).  
   - Assumes valid input (10 integers within the specified range).  

8. **Example Usage (C++)**:  
   ```cpp
   #include <iostream>
   #include <algorithm>
   #include <vector>
   
   void get_top_3_hills() {
       std::vector<int> heights(10);
       for (int i = 0; i < 10; i++) {
           std::cin >> heights[i];
       }
       std::sort(heights.begin(), heights.end(), std::greater<int>());
       for (int i = 0; i < 3; i++) {
           std::cout << heights[i] << std::endl;
       }
   }
   
   int main() {
       get_top_3_hills();
       return 0;
   }
   ```

---

### Notes:
- **C Alternative**: In C, you could manually sort the array (e.g., using bubble sort or `qsort`).  
- **Input Handling**: The function expects exactly 10 integers as input.  
- **Output Format**: Prints the top 3 heights in descending order, one per line.  

This summary provides a structured way to understand and implement the solution in C/C++. Let me know if you'd like any modifications!"
21356,5841,s966929830,p00002,u260877830,1411646926,C++,C++,cpp,Accepted,0.0,1028.0,266,1/1,1,s966929830,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s966929830.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <cstdio>
using namespace std;

int log(int a, int X){
	int n = 0;
	
	while(X > 0){
		X /= a;
		n++;
	}
	
	return n;
}

int main(){
	int a, b, sum;
	
	while(scanf(""%d%d"", &a, &b) != EOF){
		
		sum = a + b;
		
		printf(""%d\n"", log(10, sum));
	}
	
	return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21371,5856,s003855013,p00002,u011621222,1412487945,C++,C++,cpp,Accepted,0.0,1160.0,189,1/1,1,s003855013,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s003855013.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include<iostream>
using namespace std;
int main()
{
    int a,b,c,n=0; 
		while (cin>>a>>b)
		{
		
		c=a+b;
		while(c!=0)
		{
			c=c/10;
			n=n+1;
			
		}
		cout<<n<<endl;
		n=0;
	    }
} ","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
