username,task,file,flines,solution,classification
Descent,566101,b.cpp,"#include <cstdio>
 #include <algorithm>
 using namespace std;
 
 int a,b,c,n,m,p[105],T[260],dp[105][260],AC;
 
 int main(){
 	scanf(""%d"",&c);
 	for (int tc=1;tc<=c;tc++){
 		scanf(""%d%d%d%d"",&a,&b,&m,&n);
 		for (int i=1;i<=n;i++) scanf(""%d"",&p[i]);
 		for (int i=0;i<=255;i++) dp[0][i]=0;
 		for (int i=1;i<=n;i++){
 //delete
 			for (int j=0;j<=255;j++) dp[i][j]=dp[i-1][j]+a;
 //change
 			for (int j=0;j<=255;j++){
 				for (int k=0;k<=255;k++)
 					if (abs(k-j)<=m) dp[i][j]=min(dp[i][j],dp[i-1][k]+abs(p[i]-j));
 			}
 //insert
 			if (!m) continue;
 			for (int j=0;j<=255;j++) T[j]=dp[i][j];
 			for (int j=0;j<=255;j++){
 				for (int k=0;k<=255;k++) dp[i][k]=min(dp[i][k],T[j]+b*((abs(k-j)+m-1)/m));
 			}
 		}
 		AC=-1;
 		for (int i=0;i<=255;i++)
 			if (AC==-1||dp[n][i]<AC) AC=dp[n][i];
 		printf(""Case #%d: %d\n"",tc,AC);
 	}
 	return 0;
 }
",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
magicdlf,567116,Rotate.cpp,"// Rotate.cpp : Defines the entry point for the console application.
 //
 
 #include ""stdafx.h""
 
 #include ""iostream""
 #include ""vector""
 #include ""algorithm""
 #include ""string""
 using namespace std;
 
 int main()
 {
 	int T;
 	cin>>T;
 	for(int tc=0;tc<T;tc++)
 	{
 		int N,K;
 		cin>>N>>K;
 		int g[51][51]={};
 		for(int i=0;i<N;i++)
 		{
 			string str;
 			cin>>str;
 			for(int j=0;j<N;j++)
 			{
 				if(str[j]=='R')
 					g[i][j]=1;
 				else if(str[j]=='B')
 					g[i][j]=2;
 				else
 				g[i][j]=0;
 			}
 		}
 		//rotate
 		vector<int> col[50];
 		for(int j=N-1;j>=0;j--)
 		{
 			for(int i=N-1;i>=0;i--)
 			{
 				if(g[i][j]>0)
 					col[N-1-i].push_back(g[i][j]);
 			}
 		}
 		int gg[51][51]={};
 		for(int i=0;i<N;i++)
 		{
 			int pos=N-1;
 			for(int j=0;j<col[i].size();j++,pos--)
 			{
 				gg[pos][i]=col[i][j];
 			}
 		}
 		//for(int i=0;i<N;i++)
 		//{
 		//	cout<<endl;
 		//	for(int j=0;j<N;j++)
 		//	{
 		//		cout<<gg[i][j];
 		//	}
 		//}
 		//cout<<endl;
 		int win=0;
 		for(int i=0;i<N;i++)
 		{
 			int cnt=0; int last=0;
 			for(int j=0;j<N;j++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) 
 					win|=last;
 			}
 		}
 		for(int j=0;j<N;j++)
 		{
 			int cnt=0; int last=0;
 			for(int i=0;i<N;i++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K)
 					win|=last;
 			}
 		}
 		for(int x=0;x<N+N-1;x++)
 		{
 			int cnt=0; int last=0;
 			int i=min(N-1,x);
 			int j=x-i;
 			for(;i>=0;i--,j++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) win|=last;
 			}
 		}
 		for(int x=N+N-2;x>=0;x--)
 		{
 			int cnt=0; int last=0;
 			int i=min(N-1,x);
 			int j=min(N+N-2-x,N-1);
 			for(;i>=0 && j>=0;i--,j--)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) win|=last;
 			}
 		}
 		cout<<""Case #""<<tc+1<<"": "";
 		switch(win)
 		{
 		case 0:
 			cout<<""Neither""<<endl;
 			break;
 		case 1:
 			cout<<""Red""<<endl;
 			break;
 		case 2:
 			cout<<""Blue""<<endl;
 			break;
 		case 3:
 			cout<<""Both""<<endl;
 			break;
 		}
 	}
 	return 0;
 }
 
",1,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
magicdlf,567116,Rotate.cpp,"// Rotate.cpp : Defines the entry point for the console application.
 //
 
 #include ""stdafx.h""
 
 #include ""iostream""
 #include ""vector""
 #include ""algorithm""
 #include ""string""
 using namespace std;
 
 int main()
 {
 	int T;
 	cin>>T;
 	for(int tc=0;tc<T;tc++)
 	{
 		int N,K;
 		cin>>N>>K;
 		int g[51][51]={};
 		for(int i=0;i<N;i++)
 		{
 			string str;
 			cin>>str;
 			for(int j=0;j<N;j++)
 			{
 				if(str[j]=='R')
 					g[i][j]=1;
 				else if(str[j]=='B')
 					g[i][j]=2;
 				else
 				g[i][j]=0;
 			}
 		}
 		//rotate
 		vector<int> col[50];
 		for(int j=N-1;j>=0;j--)
 		{
 			for(int i=N-1;i>=0;i--)
 			{
 				if(g[i][j]>0)
 					col[N-1-i].push_back(g[i][j]);
 			}
 		}
 		int gg[51][51]={};
 		for(int i=0;i<N;i++)
 		{
 			int pos=N-1;
 			for(int j=0;j<col[i].size();j++,pos--)
 			{
 				gg[pos][i]=col[i][j];
 			}
 		}
 		//for(int i=0;i<N;i++)
 		//{
 		//	cout<<endl;
 		//	for(int j=0;j<N;j++)
 		//	{
 		//		cout<<gg[i][j];
 		//	}
 		//}
 		//cout<<endl;
 		int win=0;
 		for(int i=0;i<N;i++)
 		{
 			int cnt=0; int last=0;
 			for(int j=0;j<N;j++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) 
 					win|=last;
 			}
 		}
 		for(int j=0;j<N;j++)
 		{
 			int cnt=0; int last=0;
 			for(int i=0;i<N;i++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K)
 					win|=last;
 			}
 		}
 		for(int x=0;x<N+N-1;x++)
 		{
 			int cnt=0; int last=0;
 			int i=min(N-1,x);
 			int j=x-i;
 			for(;i>=0;i--,j++)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) win|=last;
 			}
 		}
 		for(int x=N+N-2;x>=0;x--)
 		{
 			int cnt=0; int last=0;
 			int i=min(N-1,x);
 			int j=min(N+N-2-x,N-1);
 			for(;i>=0 && j>=0;i--,j--)
 			{
 				if(gg[i][j])
 				{
 					if(gg[i][j]==last) 
 					{
 						cnt++;
 					}
 					else
 					{
 						last=gg[i][j];
 						cnt=1;
 					}
 				}
 				else
 				{
 					cnt=0; last=0;
 				}
 				if(cnt==K) win|=last;
 			}
 		}
 		cout<<""Case #""<<tc+1<<"": "";
 		switch(win)
 		{
 		case 0:
 			cout<<""Neither""<<endl;
 			break;
 		case 1:
 			cout<<""Red""<<endl;
 			break;
 		case 2:
 			cout<<""Blue""<<endl;
 			break;
 		case 3:
 			cout<<""Both""<<endl;
 			break;
 		}
 	}
 	return 0;
 }
 
",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
magicdlf,566101,Smooth.cpp,"// Smooth.cpp : Defines the entry point for the console application.
 //
 
 #include ""stdafx.h""
 
 #include ""iostream""
 #include ""vector""
 #include ""algorithm""
 #include ""string""
 using namespace std;
 
 int main()
 {
 	int T;
 	cin>>T;
 	for(int tc=0;tc<T;tc++)
 	{
 		int D,I,M,N;
 		cin>>D>>I>>M>>N;
 		vector<int> a;
 		for(int i=0;i<N;i++)
 		{
 			int tmp;
 			cin>>tmp;
 			a.push_back(tmp);
 		}
 		int g[120][256]={};
 		for(int i=0;i<N;i++)
 		{
 			for(int c=0;c<256;c++)
 			{
 				if(i>0)
 				{
 					int first=1;
 					int cost=0;
 					for(int s=0;s<256;s++)
 					{
 						if(abs(s-c)<=M)
 						{
 							if(first)
 							{
 								cost=abs(c-a[i]);
 								g[i][c]=g[i-1][s]+cost;
 							}
 							cost=min(cost,abs(c-a[i]));
 							g[i][c]=min(g[i][c],g[i-1][s]+abs(c-a[i]));
 							if(cost>D+I)
 								cost=D+I;
 							g[i][c]=min(g[i][c],g[i-1][s]+D+I);
 							first=0;
 						}
 					}
 					
 					for(int s=0;s<256;s++)
 					{
 						//insert
 						if(s!=c && M>0)
 							g[i][c]=min(g[i][c],g[i-1][s]+cost+I*((abs(c-s)-1)/M));
 						//delete
 						if(abs(s-c)<=M)
 						{
 								g[i][c]=min(g[i][c],g[i-1][s]+D);
 						}
 					}
 				}
 				else
 				{
 					g[i][c]=min(abs(c-a[i]),D);
 				}
 			}
 			//for(int z=0;z<256;z++)
 			//	cout<<g[i][z]<<"" "";
 			//cout<<endl;
 		}
 		int ans=g[N-1][a[N-1]];
 		for(int i=0;i<256;i++)
 			ans=min(ans,g[N-1][i]);
 		cout<<""Case #""<<tc+1<<"": ""<<ans<<endl;
 	}
 	return 0;
 }
 
",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
Celicath,567116,GCJQ1A_A.cpp,"#include<stdio.h>
 
 int main()
 {
 	FILE *fin=fopen(""input.txt"",""r"");
 	FILE *fout=fopen(""output.txt"",""w"");
 
 	int T,K,N;
 
 	char board[100][100];
 
 	fscanf(fin,""%d"",&T);
 
 	for(int i=1;i<=T;i++)
 	{
 		bool R=false;
 		bool B=false;
 		fscanf(fin,""%d %d"",&N,&K);
 		for(int j=0;j<N;j++)
 		{
 			fscanf(fin,""%s"",board[j]);
 			int l=N-1;
 			for(int k=l;k>=0;k--)
 			{
 				if(board[j][k]!='.')
 				{
 					board[j][l]=board[j][k];
 					if(k!=l) board[j][k]='.';
 
 					if(board[j][l]=='R' && !R)
 					{
 						int a;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l>=K-1 && board[j-a][l-a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && board[j-a][l]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l<=N-K && board[j-a][l+a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(l<=N-K && board[j][l+a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 					}
 					else if(board[j][l]=='B' && !B)
 					{
 						int a;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l>=K-1 && board[j-a][l-a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && board[j-a][l]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l<=N-K && board[j-a][l+a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(l<=N-K && board[j][l+a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 					}
 					l--;
 				}
 			}
 		}
 
 		fprintf(fout,""Case #%d: "",i);
 		if(!R && !B) fprintf(fout,""Neither\n"");
 		else if(R && B) fprintf(fout,""Both\n"");
 		else if(R) fprintf(fout,""Red\n"");
 		else fprintf(fout,""Blue\n"");
 	}
 
 	return 0;
 }",1,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
Celicath,567116,GCJQ1A_A.cpp,"#include<stdio.h>
 
 int main()
 {
 	FILE *fin=fopen(""input.txt"",""r"");
 	FILE *fout=fopen(""output.txt"",""w"");
 
 	int T,K,N;
 
 	char board[100][100];
 
 	fscanf(fin,""%d"",&T);
 
 	for(int i=1;i<=T;i++)
 	{
 		bool R=false;
 		bool B=false;
 		fscanf(fin,""%d %d"",&N,&K);
 		for(int j=0;j<N;j++)
 		{
 			fscanf(fin,""%s"",board[j]);
 			int l=N-1;
 			for(int k=l;k>=0;k--)
 			{
 				if(board[j][k]!='.')
 				{
 					board[j][l]=board[j][k];
 					if(k!=l) board[j][k]='.';
 
 					if(board[j][l]=='R' && !R)
 					{
 						int a;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l>=K-1 && board[j-a][l-a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && board[j-a][l]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l<=N-K && board[j-a][l+a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 						for(a=0;a<K;a++)
 							if(!(l<=N-K && board[j][l+a]==board[j][l]))
 								break;
 						if(a==K) R=true;
 					}
 					else if(board[j][l]=='B' && !B)
 					{
 						int a;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l>=K-1 && board[j-a][l-a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && board[j-a][l]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(j>=K-1 && l<=N-K && board[j-a][l+a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 						for(a=0;a<K;a++)
 							if(!(l<=N-K && board[j][l+a]==board[j][l]))
 								break;
 						if(a==K) B=true;
 					}
 					l--;
 				}
 			}
 		}
 
 		fprintf(fout,""Case #%d: "",i);
 		if(!R && !B) fprintf(fout,""Neither\n"");
 		else if(R && B) fprintf(fout,""Both\n"");
 		else if(R) fprintf(fout,""Red\n"");
 		else fprintf(fout,""Blue\n"");
 	}
 
 	return 0;
 }",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
Celicath,583114,GCJQ1A_C.cpp,"#include<stdio.h>
 
 int winner(int a,int b)
 {
 	if(a>b)
 	{
 		int temp=a;
 		a=b;
 		b=temp;
 	}
 	if(a==0) return 0;
 	else if(2*a<=b) return 1;
 	else if(a==b) return 0;
 	return 1-winner(a,b-a);
 }
 
 int main()
 {
 	FILE *fin=fopen(""input.txt"",""r"");
 	FILE *fout=fopen(""output.txt"",""w"");
 
 	int T,A1,A2,B1,B2;
 
 	fscanf(fin,""%d"",&T);
 
 	for(int i=1;i<=T;i++)
 	{
 		fscanf(fin,""%d%d%d%d"",&A1,&A2,&B1,&B2);
 
 		int kmin=(A1+1)/2, kmax=A1*2;
 
 		if(kmin<B1) kmin=B1;
 		if(kmax>B2) kmax=B2;
 		
 		kmin=B1;
 		kmax=B2;
 
 		int result=(A2-A1+1)*(B2-B1+1);
 		for(int j=A1;j<=A2;j++)
 			for(int k=kmin;k<=kmax;k++)
 			{
 				if(winner(j,k)==0) result--;
 			}
 
 		fprintf(fout,""Case #%d: %d\n"",i,result);
 	}
 	return 0;
 }",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
nase,567116,a.cpp,"#include <algorithm>
 #include <iostream>
 #include <sstream>
 #include <string>
 #include <vector>
 #include <queue>
 #include <set>
 #include <map>
 #include <cstdio>
 #include <cstdlib>
 #include <cctype>
 #include <cmath>
 #include <numeric>
 
 using namespace std;
 
 #define ll          long long
 #define VI          vector<int>
 #define ALL(a)      (a).begin(), (a).end()
 #define SORT(a)     sort( ALL(a) )
 #define PB          push_back
 #define FOR(i,a,b)  for( int i = (a); i < (int)(b); i++ )
 #define dump(x)     cerr << #x << "" = "" << (x) << endl
 #define dump_vec(x) FOR(i,0,x.size()) cout << x[i] << "" ""; cout << endl
 
 
 template< typename type > type readOne()
 {
     type res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     ss >> res;
     return res;
 }
 
 template< typename type > vector<type> readMulti()
 {
     vector<type> res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     for ( type t; ss >> t; )
         res.push_back( t );
     return res;
 }
 
 //
 //
 // LET'S START
 //
 //
 
 string doCase()
 {
     //
     // READ INPUT
     //
     vector<int> foo = readMulti<int>();
     int n = foo[0], k = foo[1];
     vector<string> board( n );
     for ( int i = 0; i < n; i ++ ) {
         board[i] = readOne<string>();
     }
     
     //
     // DOIT!
     //
     int win = 0;
     
     vector<string> nb( n );
     for ( int j = 0; j < n; j ++ ) {
         for ( int i = n - 1; i >= 0; i -- ) {
             if ( board[j][i] != '.' )
                 nb[j] += board[j][i];
         }
     }
     for ( int i = 0; i < n; i ++ )
         nb[i] += string( n - nb[i].size(), '.' );
         
     for ( int i = 0; i < n; i ++ ) for ( int j = 0; j < n; j ++ ) {
         if ( nb[i][j] != '.' ) {
             for ( int dy = -1; dy <= 1; dy ++ ) for ( int dx = -1; dx <= 1; dx ++ ) if ( dx != 0 || dy != 0 )
             {
                 int l;
                 for ( l = 0; l < k; l ++ ) {
                     int ni = i + dy * l;
                     int nj = j + dx * l;
                     if ( ! ( 0 <= ni && ni < n && 0 <= nj && nj < n ) )
                         break;
                     if ( nb[ni][nj] != nb[i][j] )
                         break;
                 }
                 if ( l == k )
                     win |= ( nb[i][j] == 'R' ? 1 : 2 );
             }
         }
     }
     
     //
     // RESULT
     //
     if ( win == 0 )
         return ""Neither"";
     if ( win == 1 )
         return ""Red"";
     if ( win == 2 )
         return ""Blue"";
     return ""Both"";
 }
 
 int main()
 {
     int cases = readOne<int>();
 	for (int caseno = 1; caseno <= cases; caseno++)
         cout << ""Case #"" << caseno << "": "" << doCase() << endl;
 
 	return 0;
 }
 
",1,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
nase,567116,a.cpp,"#include <algorithm>
 #include <iostream>
 #include <sstream>
 #include <string>
 #include <vector>
 #include <queue>
 #include <set>
 #include <map>
 #include <cstdio>
 #include <cstdlib>
 #include <cctype>
 #include <cmath>
 #include <numeric>
 
 using namespace std;
 
 #define ll          long long
 #define VI          vector<int>
 #define ALL(a)      (a).begin(), (a).end()
 #define SORT(a)     sort( ALL(a) )
 #define PB          push_back
 #define FOR(i,a,b)  for( int i = (a); i < (int)(b); i++ )
 #define dump(x)     cerr << #x << "" = "" << (x) << endl
 #define dump_vec(x) FOR(i,0,x.size()) cout << x[i] << "" ""; cout << endl
 
 
 template< typename type > type readOne()
 {
     type res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     ss >> res;
     return res;
 }
 
 template< typename type > vector<type> readMulti()
 {
     vector<type> res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     for ( type t; ss >> t; )
         res.push_back( t );
     return res;
 }
 
 //
 //
 // LET'S START
 //
 //
 
 string doCase()
 {
     //
     // READ INPUT
     //
     vector<int> foo = readMulti<int>();
     int n = foo[0], k = foo[1];
     vector<string> board( n );
     for ( int i = 0; i < n; i ++ ) {
         board[i] = readOne<string>();
     }
     
     //
     // DOIT!
     //
     int win = 0;
     
     vector<string> nb( n );
     for ( int j = 0; j < n; j ++ ) {
         for ( int i = n - 1; i >= 0; i -- ) {
             if ( board[j][i] != '.' )
                 nb[j] += board[j][i];
         }
     }
     for ( int i = 0; i < n; i ++ )
         nb[i] += string( n - nb[i].size(), '.' );
         
     for ( int i = 0; i < n; i ++ ) for ( int j = 0; j < n; j ++ ) {
         if ( nb[i][j] != '.' ) {
             for ( int dy = -1; dy <= 1; dy ++ ) for ( int dx = -1; dx <= 1; dx ++ ) if ( dx != 0 || dy != 0 )
             {
                 int l;
                 for ( l = 0; l < k; l ++ ) {
                     int ni = i + dy * l;
                     int nj = j + dx * l;
                     if ( ! ( 0 <= ni && ni < n && 0 <= nj && nj < n ) )
                         break;
                     if ( nb[ni][nj] != nb[i][j] )
                         break;
                 }
                 if ( l == k )
                     win |= ( nb[i][j] == 'R' ? 1 : 2 );
             }
         }
     }
     
     //
     // RESULT
     //
     if ( win == 0 )
         return ""Neither"";
     if ( win == 1 )
         return ""Red"";
     if ( win == 2 )
         return ""Blue"";
     return ""Both"";
 }
 
 int main()
 {
     int cases = readOne<int>();
 	for (int caseno = 1; caseno <= cases; caseno++)
         cout << ""Case #"" << caseno << "": "" << doCase() << endl;
 
 	return 0;
 }
 
",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
nase,583114,cl.cpp,"#include <algorithm>
 #include <iostream>
 #include <sstream>
 #include <string>
 #include <vector>
 #include <queue>
 #include <set>
 #include <map>
 #include <cstdio>
 #include <cstdlib>
 #include <cctype>
 #include <cmath>
 #include <numeric>
 
 using namespace std;
 
 #define ll          long long
 #define VI          vector<int>
 #define ALL(a)      (a).begin(), (a).end()
 #define SORT(a)     sort( ALL(a) )
 #define PB          push_back
 #define FOR(i,a,b)  for( int i = (a); i < (int)(b); i++ )
 #define dump(x)     cerr << #x << "" = "" << (x) << endl
 #define dump_vec(x) FOR(i,0,x.size()) cout << x[i] << "" ""; cout << endl
 
 
 template< typename type > type readOne()
 {
     type res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     ss >> res;
     return res;
 }
 
 template< typename type > vector<type> readMulti()
 {
     vector<type> res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     for ( type t; ss >> t; )
         res.push_back( t );
     return res;
 }
 
 //
 //
 // LET'S START
 //
 //
 int doCase()
 {
     //
     // READ INPUT
     //
     vector<int> foo = readMulti<int>();
     int a1 = foo[0], a2 = foo[1], b1 = foo[2], b2 = foo[3];
     
     
     //
     // DOIT!
     //
     int res = 0;
     for ( int a = a1; a <= a2; a ++ ) for ( int b = b1; b <= b2; b ++ ) {
         if ( doit( a, b ) ) {
             res ++;
         }
     }
     
     
     //
     // RESULT
     //
     return res;
 }
 
 int main()
 {
     memset( memo, -1, sizeof( memo ) );
     int cases = readOne<int>();
 	for (int caseno = 1; caseno <= cases; caseno++)
         cout << ""Case #"" << caseno << "": "" << doCase() << endl;
 
 	return 0;
 }
 
",1,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
nase,583114,c.cpp,"#include <algorithm>
 #include <iostream>
 #include <sstream>
 #include <string>
 #include <vector>
 #include <queue>
 #include <set>
 #include <map>
 #include <cstdio>
 #include <cstdlib>
 #include <cctype>
 #include <cmath>
 #include <numeric>
 
 using namespace std;
 
 #define ll          long long
 #define VI          vector<int>
 #define ALL(a)      (a).begin(), (a).end()
 #define SORT(a)     sort( ALL(a) )
 #define PB          push_back
 #define FOR(i,a,b)  for( int i = (a); i < (int)(b); i++ )
 #define dump(x)     cerr << #x << "" = "" << (x) << endl
 #define dump_vec(x) FOR(i,0,x.size()) cout << x[i] << "" ""; cout << endl
 
 
 template< typename type > type readOne()
 {
     type res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     ss >> res;
     return res;
 }
 
 template< typename type > vector<type> readMulti()
 {
     vector<type> res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     for ( type t; ss >> t; )
         res.push_back( t );
     return res;
 }
 
 //
 //
 // LET'S START
 //
 //
 char memo[10000][10000];
 char doit( int a, int b )
 {
 //    dump( a );
 //    dump( b );
     if ( a == b ) return 0;
     if ( b % a == 0 ) return 1;
     if ( a > b ) return doit( b, a );
     if ( a < 10000 && b < 10000 ) {
         if ( memo[a][b] != -1 )
             return memo[a][b];
     }
     
     char res = 0;
     int hi = b / a;
 //    dump( hi );
     for ( int k = hi; k >= 1; k -- ) {
         if ( doit( a, b - k * a ) == 0 ) {
             res = 1;
             break;
         }
     }
     
     if ( a < 10000 && b < 10000 )
         memo[a][b] = res;
     return res;
 }
 
 int doCase()
 {
     //
     // READ INPUT
     //
     vector<int> foo = readMulti<int>();
     int a1 = foo[0], a2 = foo[1], b1 = foo[2], b2 = foo[3];
     
     
     //
     // DOIT!
     //
     int res = 0;
     for ( int a = a1; a <= a2; a ++ ) for ( int b = b1; b <= b2; b ++ ) {
         if ( doit( a, b ) ) {
             res ++;
         }
     }
     
     
     //
     // RESULT
     //
     return res;
 }
 
 int main()
 {
     memset( memo, -1, sizeof( memo ) );
     int cases = readOne<int>();
 	for (int caseno = 1; caseno <= cases; caseno++)
         cout << ""Case #"" << caseno << "": "" << doCase() << endl;
 
 	return 0;
 }
 
",0,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
nase,566101,b.cpp,"#include <algorithm>
 #include <iostream>
 #include <sstream>
 #include <string>
 #include <vector>
 #include <queue>
 #include <set>
 #include <map>
 #include <cstdio>
 #include <cstdlib>
 #include <cctype>
 #include <cmath>
 #include <numeric>
 
 using namespace std;
 
 #define ll          long long
 #define VI          vector<int>
 #define ALL(a)      (a).begin(), (a).end()
 #define SORT(a)     sort( ALL(a) )
 #define PB          push_back
 #define FOR(i,a,b)  for( int i = (a); i < (int)(b); i++ )
 #define dump(x)     cerr << #x << "" = "" << (x) << endl
 #define dump_vec(x) FOR(i,0,x.size()) cout << x[i] << "" ""; cout << endl
 
 
 template< typename type > type readOne()
 {
     type res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     ss >> res;
     return res;
 }
 
 template< typename type > vector<type> readMulti()
 {
     vector<type> res;
     char inp[5000];
     char* dum = fgets( inp, sizeof( inp ), stdin );
     stringstream ss( dum );
     for ( type t; ss >> t; )
         res.push_back( t );
     return res;
 }
 
 //
 //
 // LET'S START
 //
 //
 
 //       prev   pos
 int memo[ 300 ][110];
 int n;
 vector<int> bar;
 int del, in, margin;
 
 int doit( int prev, int pos )
 {
     if ( pos == n )
         return 0;
     int& res = memo[ prev ][ pos ];
     if ( res != -1 ) return res;
     res = 1 << 30;
     
     if ( prev == 256 || abs( bar[pos] - prev ) <= margin ) {
         res = doit( bar[pos], pos + 1 );
     }
     
     // insert
     if ( prev != 256 && abs( bar[pos] - prev ) > margin ) {
         for ( int t = 0; t <= 255; t ++ ) {
             if ( abs( t - prev ) <= margin )
                 res = min( res, in + doit( t, pos ) );
         }
     }
     
     // delete
     res = min( res, del + doit( prev, pos + 1 ) );
     
     // modify
     for ( int t = 0; t < 256; t ++ ) {
         if ( prev == 256 || abs( t - prev ) <= margin )
             res = min( res, abs( bar[pos] - t ) + doit( t, pos + 1 ) );
     }
     
     return res;
 }
 
 int doCase()
 {
     //
     // READ INPUT
     //
     vector<int> foo = readMulti<int>();
     del = foo[0];
     in = foo[1];
     margin = foo[2];
     n = foo[3];
     bar = readMulti<int>();
     
     //
     // DOIT!
     //
     memset( memo, -1, sizeof( memo ) );
     return doit( 256, 0 );
 }
 
 int main()
 {
     int cases = readOne<int>();
 	for (int caseno = 1; caseno <= cases; caseno++)
         cout << ""Case #"" << caseno << "": "" << doCase() << endl;
 
 	return 0;
 }
 
",1,"[{'label': 'LABEL_0', 'score': 0.6458340287208557}]"
